LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,SEK,Swedish Krona,6,Millions,,,1124124,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,SEK,Swedish Krona,6,Millions,,,1133605,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,SEK,Swedish Krona,6,Millions,,,1156376,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,SEK,Swedish Krona,6,Millions,,,1158624,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,SEK,Swedish Krona,6,Millions,,,1175711,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,SEK,Swedish Krona,6,Millions,,,1191595,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,SEK,Swedish Krona,6,Millions,,,1210251,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,SEK,Swedish Krona,6,Millions,,,1200637,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,SEK,Swedish Krona,6,Millions,,,1228035,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,SEK,Swedish Krona,6,Millions,,,1249745,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,SEK,Swedish Krona,6,Millions,,,1262036,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,SEK,Swedish Krona,6,Millions,,,1263333,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,SEK,Swedish Krona,6,Millions,,,1277434,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,SEK,Swedish Krona,6,Millions,,,1287099,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,SEK,Swedish Krona,6,Millions,,,1195723,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,SEK,Swedish Krona,6,Millions,,,1262555,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,SEK,Swedish Krona,6,Millions,,,1289152,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,SEK,Swedish Krona,6,Millions,,,1324880,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,SEK,Swedish Krona,6,Millions,,,1341207,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,SEK,Swedish Krona,6,Millions,,,1378264,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,SEK,Swedish Krona,6,Millions,,,1429065,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,SEK,Swedish Krona,6,Millions,,,1434968,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,SEK,Swedish Krona,6,Millions,,,1484302,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,SEK,Swedish Krona,6,Millions,,,1520590,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,SEK,Swedish Krona,6,Millions,,,1532794,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,SEK,Swedish Krona,6,Millions,,,1565008,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q2,Q2-2023,SEK,Swedish Krona,6,Millions,,,1566455,,
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q3,Q3-2023,SEK,Swedish Krona,6,Millions,,,1596752,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1980-Q1,Q1-1980,CHF,Swiss Franc,6,Millions,,,50219.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1980-Q2,Q2-1980,CHF,Swiss Franc,6,Millions,,,50869.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1980-Q3,Q3-1980,CHF,Swiss Franc,6,Millions,,,51636.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1980-Q4,Q4-1980,CHF,Swiss Franc,6,Millions,,,52490.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1981-Q1,Q1-1981,CHF,Swiss Franc,6,Millions,,,53212.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1981-Q2,Q2-1981,CHF,Swiss Franc,6,Millions,,,54513.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1981-Q3,Q3-1981,CHF,Swiss Franc,6,Millions,,,55709.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1981-Q4,Q4-1981,CHF,Swiss Franc,6,Millions,,,56811.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1982-Q1,Q1-1982,CHF,Swiss Franc,6,Millions,,,57364.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1982-Q2,Q2-1982,CHF,Swiss Franc,6,Millions,,,58177.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1982-Q3,Q3-1982,CHF,Swiss Franc,6,Millions,,,58625,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1982-Q4,Q4-1982,CHF,Swiss Franc,6,Millions,,,59092.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1983-Q1,Q1-1983,CHF,Swiss Franc,6,Millions,,,59326.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1983-Q2,Q2-1983,CHF,Swiss Franc,6,Millions,,,59687.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1983-Q3,Q3-1983,CHF,Swiss Franc,6,Millions,,,60230.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1983-Q4,Q4-1983,CHF,Swiss Franc,6,Millions,,,61143.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1984-Q1,Q1-1984,CHF,Swiss Franc,6,Millions,,,62615.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1984-Q2,Q2-1984,CHF,Swiss Franc,6,Millions,,,63625.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1984-Q3,Q3-1984,CHF,Swiss Franc,6,Millions,,,64953.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1984-Q4,Q4-1984,CHF,Swiss Franc,6,Millions,,,65861.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1985-Q1,Q1-1985,CHF,Swiss Franc,6,Millions,,,66901.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1985-Q2,Q2-1985,CHF,Swiss Franc,6,Millions,,,67813.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1985-Q3,Q3-1985,CHF,Swiss Franc,6,Millions,,,68303.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1985-Q4,Q4-1985,CHF,Swiss Franc,6,Millions,,,69636.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1986-Q1,Q1-1986,CHF,Swiss Franc,6,Millions,,,70598.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1986-Q2,Q2-1986,CHF,Swiss Franc,6,Millions,,,71503.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1986-Q3,Q3-1986,CHF,Swiss Franc,6,Millions,,,71944.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1986-Q4,Q4-1986,CHF,Swiss Franc,6,Millions,,,72114.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1987-Q1,Q1-1987,CHF,Swiss Franc,6,Millions,,,72523.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1987-Q2,Q2-1987,CHF,Swiss Franc,6,Millions,,,73444.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1987-Q3,Q3-1987,CHF,Swiss Franc,6,Millions,,,74838.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1987-Q4,Q4-1987,CHF,Swiss Franc,6,Millions,,,76069.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1988-Q1,Q1-1988,CHF,Swiss Franc,6,Millions,,,76647.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1988-Q2,Q2-1988,CHF,Swiss Franc,6,Millions,,,77692,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1988-Q3,Q3-1988,CHF,Swiss Franc,6,Millions,,,79317.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1988-Q4,Q4-1988,CHF,Swiss Franc,6,Millions,,,81479.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1989-Q1,Q1-1989,CHF,Swiss Franc,6,Millions,,,82533.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1989-Q2,Q2-1989,CHF,Swiss Franc,6,Millions,,,84498.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1989-Q3,Q3-1989,CHF,Swiss Franc,6,Millions,,,85813,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1989-Q4,Q4-1989,CHF,Swiss Franc,6,Millions,,,87649.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1990-Q1,Q1-1990,CHF,Swiss Franc,6,Millions,,,90520.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1990-Q2,Q2-1990,CHF,Swiss Franc,6,Millions,,,92079.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1990-Q3,Q3-1990,CHF,Swiss Franc,6,Millions,,,92907.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1990-Q4,Q4-1990,CHF,Swiss Franc,6,Millions,,,93884.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1991-Q1,Q1-1991,CHF,Swiss Franc,6,Millions,,,95679.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1991-Q2,Q2-1991,CHF,Swiss Franc,6,Millions,,,95741.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1991-Q3,Q3-1991,CHF,Swiss Franc,6,Millions,,,96739.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1991-Q4,Q4-1991,CHF,Swiss Franc,6,Millions,,,97588.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q1,Q1-1992,CHF,Swiss Franc,6,Millions,,,98634.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q2,Q2-1992,CHF,Swiss Franc,6,Millions,,,98846.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q3,Q3-1992,CHF,Swiss Franc,6,Millions,,,98027.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q4,Q4-1992,CHF,Swiss Franc,6,Millions,,,97900.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1993-Q1,Q1-1993,CHF,Swiss Franc,6,Millions,,,98330.3,,
